id,psp_length,pdb_structure_length,length_matches
B1H234,649,649,True
B1H239,686,686,True
B1H246,853,853,True
B1H257,195,195,True
B1H258,723,723,True
B1H264,646,646,True
B1H267,404,404,True
B1H268,642,642,True
B1H273,453,453,True
B1H284,589,589,True
B1H288,730,730,True
B1H291,637,637,True
B1H297,682,682,True
B1H2A6,675,675,True
B1PLB1,386,386,True
B1PRL5,362,362,True
B1VKB4,905,905,True
B1WBS4,336,336,True
B1WBT1,626,626,True
B1WBT3,507,507,True
B1WBU4,441,441,True
B1WBU7,157,157,True
B1WBV1,305,305,True
B1WBV4,249,249,True
B1WBW4,306,306,True
B1WBW7,669,669,True
B1WBX5,606,606,True
B1WBX7,166,166,True
B1WBY5,559,559,True
B1WBZ1,561,561,True
B1WBZ3,638,638,True
B1WBZ6,320,320,True
B1WC01,888,888,True
B1WC02,591,591,True
B1WC05,461,461,True
B1WC06,555,555,True
B1WC09,854,854,True
B1WC13,291,291,True
B1WC15,542,542,True
B1WC16,921,921,True
B1WC18,603,603,True
B1WC22,619,619,True
B1WC26,359,359,True
B1WC28,372,372,True
B1WC33,350,350,True
B1WC34,525,525,True
B1WC40,156,156,True
B1WC44,503,503,True
B1WC49,504,504,True
B1WC60,510,510,True
B1WC61,625,625,True
B1WC65,603,603,True
B1WC66,461,461,True
B1WC68,377,377,True
B1WC72,677,677,True
B1WC75,815,815,True
B1WC78,323,323,True
B1WC89,328,328,True
B1WC97,289,289,True
B1WCA0,598,598,True
B1WCA1,493,493,True
B2B9A9,336,336,True
B2CW77,178,178,True
B2CXA1,125,125,True
B2DCZ9,961,961,True
B2DD29,778,778,True
B2GUV6,480,480,True
B2GUV7,1216,1216,True
B2GUV8,707,707,True
B2GUV9,721,721,True
B2GUW2,709,709,True
B2GUW3,347,347,True
B2GUW4,648,648,True
B2GUW9,744,744,True
B2GUX3,734,734,True
B2GUX8,392,392,True
B2GUY9,251,251,True
B2GUZ1,961,961,True
B2GUZ5,286,286,True
B2GV01,668,668,True
B2GV02,626,626,True
B2GV05,815,815,True
B2GV06,520,520,True
B2GV09,1026,1026,True
B2GV19,416,416,True
B2GV22,471,471,True
B2GV24,793,793,True
B2GV25,671,671,True
B2GV29,495,495,True
B2GV34,434,434,True
B2GV38,157,157,True
B2GV45,283,283,True
B2GV50,692,692,True
B2GV58,468,468,True
B2GV73,178,178,True
B2GV74,622,622,True
B2GV76,261,261,True
B2GV87,699,699,True
B2GV94,466,466,True
B2GV97,504,504,True
B2GV98,677,677,True
B2GVB8,1136,1136,True
B2KF05,1204,1204,True
B2KFW1,1030,1030,True
B2KGE5,128,128,True
B2RBV5,119,119,True
B2RC85,870,870,True
B2RD01,187,187,True
B2RNN3,333,333,True
B2RPV6,1210,1210,True
B2RPY5,545,545,True
B2RQC2,1324,1324,True
B2RQC6,2225,2225,True
B2RQE8,841,841,True
B2RQG2,2025,2025,True
B2RQL2,990,990,True
B2RQR8,763,763,True
B2RR83,1445,1445,True
B2RRA8,586,586,True
B2RRD7,1212,1212,True
B2RRE4,1077,1077,True
B2RRE7,1107,1107,True
B2RRF6,1478,1478,True
B2RS76,415,415,True
B2RS91,656,656,True
B2RSG7,476,476,True
B2RSH2,354,354,True
B2RSY5,754,754,True
B2RT41,1992,1992,True
B2RT44,518,518,True
B2RTN3,468,468,True
B2RTY4,2548,2548,True
B2RU33,542,542,True
B2RU40,902,902,True
B2RU80,1998,1998,True
B2RUC1,209,209,True
B2RUF0,359,359,True
B2RUI1,696,696,True
B2RUJ5,842,842,True
B2RUJ8,813,813,True
B2RUP2,1085,1085,True
B2RUQ2,2221,2221,True
B2RUR4,657,657,True
B2RUR8,840,840,True
B2RUS7,1588,1588,True
B2RUY7,222,222,True
B2RUZ4,78,78,True
B2RV13,164,164,True
B2RV46,347,347,True
B2RV77,97,97,True
B2RVI8,285,285,True
B2RVL1,343,343,True
B2RVL6,241,241,True
B2RW11,495,495,True
B2RW38,873,873,True
B2RWC4,316,316,True
B2RWG1,271,271,True
B2RWH8,538,538,True
B2RWJ3,173,173,True
B2RWS6,2412,2412,True
B2RWW0,714,714,True
B2RX12,1523,1523,True
B2RX14,1644,1644,True
B2RX31,543,543,True
B2RX82,447,447,True
B2RX88,1205,1205,True
B2RXA1,340,340,True
B2RXC1,1133,1133,True
B2RXC6,1390,1390,True
B2RXC8,1150,1150,True
B2RXE2,898,898,True
B2RXF0,380,380,True
B2RXF5,422,422,True
B2RXH2,506,506,True
B2RXH4,712,712,True
B2RXH8,293,293,True
B2RXM6,300,300,True
B2RXR6,993,993,True
B2RXS4,1842,1842,True
B2RXV4,560,560,True
B2RXW8,1241,1241,True
B2RXZ2,492,492,True
B2RY04,1868,1868,True
B2RY50,1037,1037,True
B2RY56,838,838,True
B2RY64,618,618,True
B2RY71,923,923,True
B2RY83,592,592,True
B2RYA6,489,489,True
B2RYA8,277,277,True
B2RYB0,533,533,True
B2RYB2,108,108,True
B2RYB3,908,908,True
B2RYB8,768,768,True
B2RYB9,711,711,True
B2RYC6,415,415,True
B2RYE2,535,535,True
B2RYE5,527,527,True
B2RYF1,710,710,True
B2RYF6,664,664,True
B2RYG5,572,572,True
B2RYG7,444,444,True
B2RYH3,851,851,True
B2RYI5,363,363,True
B2RYJ2,545,545,True
B2RYJ3,759,759,True
B2RYJ8,716,716,True
B2RYK0,430,430,True
B2RYL1,533,533,True
B2RYL3,283,283,True
B2RYL8,622,622,True
B2RYM0,667,667,True
B2RYM6,501,501,True
B2RYN1,309,309,True
B2RYN2,507,507,True
B2RYN6,822,822,True
B2RYN7,581,581,True
B2RYN8,808,808,True
B2RYP6,392,392,True
B2RYP8,905,905,True
B2RYR0,564,564,True
B2RYS3,161,161,True
B2RYS8,186,186,True
B2RYT7,251,251,True
B2RYU7,191,191,True
B2RYW3,179,179,True
B2RZ12,184,184,True
B2RZ14,199,199,True
B2RZ23,159,159,True
B2RZ33,377,377,True
B2RZ38,399,399,True
B2RZ59,126,126,True
B2RZ69,313,313,True
B2RZ71,240,240,True
B2RZ79,167,167,True
B2RZA4,423,423,True
B2RZB3,225,225,True
B2RZD1,96,96,True
B2RZD4,117,117,True
B2RZD5,122,122,True
B2RZD6,82,82,True
B3DMA0,189,189,True
B3DMA1,1072,1072,True
B3DMA2,779,779,True
B3DMA3,616,616,True
B3DMA4,680,691,False
B3EY82,175,175,True
B3FIB5,338,338,True
B3GLJ2,98,98,True
B3KNS4,109,109,True
B3KS81,715,715,True
B3KT37,118,118,True
B3SHH9,223,223,True
B3STT9,872,872,True
B3STU3,222,222,True
B3V097,630,630,True
B4DGC5,1114,1114,True
B4DH59,902,902,True
B4DJY2,109,109,True
B4DM10,740,740,True
B4DM78,565,565,True
B4DRA0,502,502,True
B4DRD7,282,282,True
B4DS77,424,424,True
B4DSL7,198,198,True
B4DT31,665,665,True
B4DU55,563,563,True
B4DX44,427,427,True
B4DXR9,585,585,True
B4DYI2,1134,1134,True
B4DZD9,434,434,True
B4E106,480,480,True
B4E229,942,942,True
B4E2M5,196,251,False
B4F767,870,870,True
B4F777,429,429,True
B4F779,662,662,True
B4F786,340,340,True
B4F789,224,224,True
B4F798,269,269,True
B4F7A3,172,172,True
B4F7A5,165,165,True
B4F7B2,218,218,True
B4F7B6,324,324,True
B4F7C5,590,590,True
B4F7C7,190,190,True
B4F7C9,705,705,True
B4F7D3,218,218,True
B4F7D5,475,475,True
B4F7E7,675,675,True
B4F7E8,747,747,True
B4F7F0,219,219,True
B4F7F1,575,575,True
B4F7F2,512,512,True
B4F7F3,973,973,True
B5B2P6,903,903,True
B5D5N9,657,657,True
B5DEF8,279,279,True
B5DEG1,1062,1062,True
B5DEG3,238,238,True
B5DEG7,801,801,True
B5DEH0,663,663,True
B5DEH2,339,339,True
B5DEJ5,583,583,True
B5DEN5,225,225,True
B5DEN8,463,463,True
B5DES0,118,118,True
B5DEX4,376,376,True
B5DEY0,463,463,True
B5DEZ3,140,140,True
B5DEZ8,530,530,True
B5DF02,441,441,True
B5DF09,280,280,True
B5DF21,610,610,True
B5DF22,402,402,True
B5DF28,312,312,True
B5DF29,338,338,True
B5DF32,719,719,True
B5DF36,112,112,True
B5DF40,210,210,True
B5DF41,504,504,True
B5DF44,283,283,True
B5DF46,242,242,True
B5DF57,689,689,True
B5DF62,593,593,True
B5DF66,412,412,True
B5DF74,754,754,True
B5DF80,643,643,True
B5DF86,634,634,True
B5DF89,768,768,True
B5DF91,326,326,True
B5DF93,770,770,True
B5DF95,324,324,True
B5DF98,626,626,True
B5DFA0,827,827,True
B5DFA1,924,924,True
B5DFC6,289,289,True
B5DFC8,911,911,True
B5DFC9,1396,1396,True
B5DFD6,1137,1137,True
B5DFE0,540,540,True
B5DFE2,746,746,True
B5DFE7,551,551,True
B5DFF4,353,353,True
B5DFG6,262,262,True
B5DFG8,405,405,True
B5DFH4,614,614,True
B5DFH7,497,497,True
B5DFI2,250,250,True
B5DFI3,158,158,True
B5DFI9,415,415,True
B5DFJ1,192,192,True
B5DFJ7,183,183,True
B5DFK2,380,380,True
B5DFK6,1204,1204,True
B5DFK8,783,783,True
B5DFL0,499,499,True
B5DFL3,200,200,True
B5DFL5,308,308,True
B5DFN1,113,113,True
B5KM66,88,88,True
B5MCN3,397,397,True
B5MCU0,990,990,True
B5MCY1,1934,1934,True
B5ME19,914,914,True
B5TVM2,661,661,True
B5X0E4,1255,1255,True
B6A8C7,271,271,True
B6ETS2,324,324,True
B6ID09,314,314,True
B6RK61,1941,1941,True
B6SEH9,535,535,True
B6VQA5,1048,1048,True
B7U540,433,433,True
B7Z1M9,353,353,True
B7Z368,130,130,True
B7Z6K7,855,855,True
B7Z6T0,399,399,True
B7ZAP0,253,253,True
B7ZAQ6,455,455,True
B7ZBB8,358,358,True
B7ZC06,473,461,False
B7ZC24,406,406,True
B7ZC32,967,967,True
B7ZCI2,1014,1014,True
B7ZCR6,869,869,True
B7ZKU9,271,271,True
B7ZN39,202,202,True
B7ZN50,1032,1032,True
B7ZN52,1159,1159,True
B7ZNG0,1348,1348,True
B7ZNG4,668,668,True
B7ZNL3,284,284,True
B7ZW38,293,293,True
B7ZWD6,379,379,True
B7ZWJ3,1017,1017,True
B8JJX8,793,793,True
B8JJZ4,753,753,True
B8JJZ9,448,448,True
B8JK39,1036,1036,True
B8JK67,205,205,True
B8JKV0,258,258,True
B8ZZB7,161,151,False
B9A064,214,214,True
B9EHE6,318,318,True
B9EHG2,317,317,True
B9EHT4,547,547,True
B9EIW5,932,932,True
B9EJ80,1147,1147,True
B9EJ86,889,889,True
B9EJA2,1648,1648,True
B9EJG8,249,249,True
B9EJR8,853,853,True
B9EJV3,1913,1913,True
B9EJX3,177,177,True
B9EKF4,885,885,True
B9EKI3,1091,1091,True
B9EKK1,908,908,True
B9EKR1,2312,2312,True
B9EKX1,904,904,True
C0HK80,180,180,True
C0HKC8,504,504,True
C0HKC9,504,504,True
C0HKD8,439,439,True
C0HKD9,439,439,True
C0HKE1,129,130,False
C0HL12,1577,1577,True
C0J8I2,289,289,True
C0JPT7,2639,2639,True
C0KUC5,362,362,True
C0LLJ0,499,499,True
C3VD30,291,291,True
C3VPR6,1915,1915,True
C6JUM5,944,944,True
C6K2K4,525,525,True
C6KI89,1145,1145,True
C8YR32,2068,2068,True
C9J069,976,976,True
C9J1S8,452,452,True
C9J202,215,215,True
C9J302,202,202,True
C9J3I9,81,102,False
C9J3V5,150,150,True
C9J442,243,243,True
C9J6K1,198,198,True
C9J798,803,803,True
C9J7I0,137,137,True
C9JC47,383,383,True
C9JCN9,74,74,True
C9JG80,1138,1138,True
C9JH25,899,899,True
C9JI98,176,176,True
C9JL84,531,531,True
C9JLR9,678,678,True
C9JLW8,97,97,True
C9JN71,531,531,True
C9JPN9,530,530,True
C9JQI7,657,657,True
C9JR72,458,458,True
C9JRZ8,316,316,True
C9JSJ3,638,638,True
C9JTQ0,380,380,True
C9JXX5,98,98,True
C9WPN2,652,652,True
D0G895,737,737,True
D0QMC3,538,538,True
D0VYS2,492,492,True
D2DFA9,411,411,True
D2EAC2,980,980,True
D2J0Y4,644,644,True
D2XV59,669,669,True
D3DRX8,111,111,True
D3DVV6,98,98,True
D3JUI8,391,391,True
D3W0D1,207,207,True
D3YTP3,312,312,True
D3YTS9,425,425,True
D3YTY2,306,306,True
D3YU22,1068,1068,True
D3YU32,604,604,True
D3YU81,596,596,True
D3YUB6,1751,377,False
D3YUC5,1138,1138,True
D3YUX5,194,194,True
D3YUZ0,408,408,True
D3YV10,709,709,True
D3YV89,551,551,True
D3YV92,440,440,True
D3YVE8,412,412,True
D3YVF0,745,745,True
D3YVI9,513,513,True
D3YVJ1,333,333,True
D3YWE6,1297,1297,True
D3YWJ0,796,796,True
D3YWQ0,1071,1071,True
D3YX67,415,415,True
D3YXJ0,1211,1211,True
D3YXJ5,310,310,True
D3YXK0,820,820,True
D3YXK1,519,519,True
D3YXK2,937,937,True
D3YY23,762,762,True
D3YYI7,515,515,True
D3YYM4,1114,1114,True
D3YYU8,1804,1804,True
D3YYY8,869,869,True
D3YZI9,523,523,True
D3YZP9,469,469,True
D3YZU1,2167,2167,True
D3YZV8,685,685,True
D3YZZ4,168,168,True
D3YZZ5,224,224,True
D3Z070,196,196,True
D3Z0K6,821,821,True
D3Z0M9,819,819,True
D3Z0P8,284,284,True
D3Z0R2,411,411,True
D3Z0W3,525,525,True
D3Z120,399,399,True
D3Z183,794,794,True
D3Z194,850,850,True
D3Z1D3,1412,1412,True
D3Z1D7,455,19,False
D3Z1I2,681,681,True
D3Z1M4,350,350,True
D3Z286,447,447,True
D3Z291,348,348,True
D3Z2D8,310,309,False
D3Z2U5,176,175,False
D3Z2W7,503,503,True
D3Z393,217,217,True
D3Z3B8,834,834,True
D3Z3C1,201,201,True
D3Z3D0,430,430,True
D3Z3E0,647,647,True
D3Z3N4,346,346,True
D3Z451,420,420,True
D3Z494,288,288,True
D3Z4C0,795,795,True
D3Z4K0,1415,1415,True
D3Z4N8,856,856,True
D3Z4R1,1434,1434,True
D3Z4T1,395,395,True
D3Z4Z0,420,420,True
D3Z519,899,899,True
D3Z5G7,567,567,True
D3Z5J3,938,938,True
D3Z5L9,354,354,True
D3Z5T8,1512,1512,True
D3Z623,648,648,True
D3Z649,1135,1135,True
D3Z6E3,336,336,True
D3Z6G3,266,266,True
D3Z6P9,646,646,True
D3Z6Q9,489,489,True
D3Z6S9,713,713,True
D3Z6V7,949,949,True
D3Z6W3,317,317,True
D3Z750,1679,1679,True
D3Z757,380,380,True
D3Z7A5,415,415,True
D3Z7C6,130,130,True
D3Z7H4,322,322,True
D3Z7H8,1162,1162,True
D3Z7M3,851,851,True
D3Z7P3,674,674,True
D3Z7Z4,371,371,True
D3Z7Z5,648,718,False
D3Z837,1551,1551,True
D3Z841,493,453,False
D3Z895,376,376,True
D3Z899,554,554,True
D3Z8B6,459,459,True
D3Z8B9,233,233,True
D3Z8C5,1800,1800,True
D3Z8E6,1604,1604,True
D3Z8F1,860,857,False
D3Z8F6,760,760,True
D3Z8H9,237,237,True
D3Z8I0,1301,1301,True
D3Z8I4,827,827,True
D3Z8I9,964,964,True
D3Z8K0,140,140,True
D3Z8K5,1041,1041,True
D3Z8L2,136,136,True
D3Z8L5,1189,1186,False
D3Z8N2,236,236,True
D3Z8P6,601,601,True
D3Z8P8,335,335,True
D3Z8S0,789,789,True
D3Z8S9,986,986,True
D3Z8W2,200,389,False
D3Z8W6,848,852,False
D3Z8X7,922,922,True
D3Z8Z2,426,426,True
D3Z8Z6,1881,1881,True
D3Z921,212,329,False
D3Z924,1026,1026,True
D3Z937,347,347,True
D3Z941,902,902,True
D3Z951,994,994,True
D3Z955,621,621,True
D3Z979,625,625,True
D3Z987,1020,1020,True
D3Z992,583,583,True
D3Z9A7,1325,1325,True
D3Z9B0,148,148,True
D3Z9B6,284,284,True
D3Z9D0,1937,1867,False
D3Z9E4,188,188,True
D3Z9E6,782,782,True
D3Z9E8,322,322,True
D3Z9F2,577,589,False
D3Z9F9,300,339,False
D3Z9G0,567,567,True
D3Z9H7,901,901,True
D3Z9I2,255,255,True
D3Z9I3,655,655,True
D3Z9I5,758,758,True
D3Z9J7,1037,1037,True
D3Z9K1,485,485,True
D3Z9K4,494,494,True
D3Z9K6,172,172,True
D3Z9K8,215,381,False
D3Z9L5,1224,1224,True
D3Z9Q6,499,499,True
D3Z9R2,393,393,True
D3Z9R8,60,60,True
D3Z9Z0,1707,1707,True
D3Z9Z5,582,597,False
D3Z9Z9,1024,1024,True
D3ZA02,692,692,True
D3ZA12,2698,2698,True
D3ZA19,758,758,True
D3ZA31,643,643,True
D3ZA38,1153,1153,True
D3ZA45,478,478,True
D3ZA46,969,969,True
D3ZA53,432,432,True
D3ZA65,1314,1314,True
D3ZA69,491,491,True
D3ZA78,744,744,True
D3ZA89,860,860,True
D3ZAA9,552,552,True
D3ZAB5,658,658,True
D3ZAF5,810,810,True
D3ZAF6,88,88,True
D3ZAF9,804,804,True
D3ZAG3,646,646,True
D3ZAL7,693,693,True
D3ZAL8,582,582,True
D3ZAN2,1310,1310,True
D3ZAN3,797,797,True
D3ZAP1,244,244,True
D3ZAR8,234,234,True
D3ZAR9,128,128,True
D3ZAS2,1093,1093,True
D3ZAW2,406,406,True
D3ZAW6,573,573,True
D3ZAX5,935,935,True
D3ZAY8,729,729,True
D3ZAZ1,1034,1034,True
D3ZAZ5,825,825,True
D3ZB48,728,728,True
D3ZB51,1328,1328,True
D3ZB65,315,370,False
D3ZB76,382,382,True
D3ZBB3,181,181,True
D3ZBC4,679,679,True
D3ZBD0,599,599,True
D3ZBE5,302,302,True
D3ZBG8,421,421,True
D3ZBH5,1531,1531,True
D3ZBI5,1106,1106,True
D3ZBL3,315,315,True
D3ZBL6,1379,1226,False
D3ZBM2,1187,1187,True
D3ZBN0,222,222,True
D3ZBP4,1047,1047,True
D3ZBQ1,672,672,True
D3ZBQ5,833,833,True
D3ZBT2,83,83,True
D3ZBT4,675,675,True
D3ZBT9,873,873,True
D3ZBW3,664,620,False
D3ZBX7,558,532,False
D3ZBX9,314,314,True
D3ZBY3,305,305,True
D3ZBY5,874,874,True
D3ZBZ6,1346,1346,True
D3ZC01,538,538,True
D3ZC15,1297,1368,False
D3ZC34,393,393,True
D3ZC55,675,675,True
D3ZC66,392,392,True
D3ZC81,324,324,True
D3ZC82,691,691,True
D3ZCA0,275,275,True
D3ZCB9,292,292,True
D3ZCD2,430,430,True
D3ZCE5,678,678,True
D3ZCF7,858,858,True
D3ZCG2,1658,1658,True
D3ZCG4,227,227,True
D3ZCH1,2047,2047,True
D3ZCI2,359,359,True
D3ZCI3,1104,1104,True
D3ZCJ3,794,794,True
D3ZCK4,630,630,True
D3ZCL0,262,262,True
D3ZCP0,1549,1549,True
D3ZCQ3,260,260,True
D3ZCQ7,241,241,True
D3ZCQ9,282,282,True
D3ZCR5,492,492,True
D3ZCW2,979,979,True
D3ZCW6,2121,2121,True
D3ZCX6,1197,1197,True
D3ZCZ3,145,145,True
D3ZD05,847,847,True
D3ZD22,180,180,True
D3ZD23,599,599,True
D3ZD32,1948,1948,True
D3ZD59,471,471,True
D3ZD62,883,883,True
D3ZD71,648,648,True
D3ZD72,661,1002,False
D3ZD80,818,818,True
D3ZD82,199,199,True
D3ZD89,865,865,True
D3ZDA2,990,990,True
D3ZDF3,855,855,True
D3ZDH4,977,977,True
D3ZDI7,486,486,True
D3ZDJ9,898,898,True
D3ZDM6,501,501,True
D3ZDM7,341,341,True
D3ZDN9,129,129,True
D3ZDP7,835,835,True
D3ZDP9,1052,1052,True
D3ZDQ9,387,387,True
D3ZDR8,942,942,True
D3ZDS4,244,244,True
D3ZDS8,1072,1072,True
D3ZDT7,2109,2109,True
D3ZDV2,717,717,True
D3ZDV9,793,793,True
D3ZDX5,2121,2121,True
D3ZDY8,328,328,True
D3ZDZ1,664,664,True
D3ZE02,104,104,True
D3ZE26,706,706,True
D3ZE49,797,797,True
D3ZE55,1069,1069,True
D3ZE59,350,350,True
D3ZE62,1330,1340,False
D3ZE77,521,521,True
D3ZE96,247,247,True
D3ZEA0,1170,1170,True
D3ZEE4,500,500,True
D3ZEF0,311,311,True
D3ZEF7,655,655,True
D3ZEH5,832,832,True
D3ZEI4,417,417,True
D3ZEI6,578,578,True
D3ZEK4,273,273,True
D3ZEM6,1281,1281,True
D3ZEN0,1014,1014,True
D3ZER4,729,783,False
D3ZES1,179,179,True
D3ZEY0,1530,1530,True
D3ZEY4,937,937,True
D3ZF01,749,751,False
D3ZF03,604,604,True
D3ZF26,1705,1705,True
D3ZF42,1037,1037,True
D3ZF46,132,132,True
D3ZF50,909,909,True
D3ZF70,1008,1008,True
D3ZF72,1134,1134,True
D3ZFB2,491,491,True
D3ZFB6,344,344,True
D3ZFD2,473,473,True
D3ZFG7,2504,2504,True
D3ZFH6,281,272,False
D3ZFJ0,1102,1102,True
D3ZFJ3,689,689,True
D3ZFK6,607,607,True
D3ZFK8,1060,1060,True
D3ZFM1,204,204,True
D3ZFP4,814,813,False
D3ZFP6,1884,1884,True
D3ZFQ3,319,319,True
D3ZFQ5,788,788,True
D3ZFQ7,252,252,True
D3ZFQ8,326,326,True
D3ZFS2,611,611,True
D3ZFT1,1131,1131,True
D3ZFT3,350,350,True
D3ZFU9,1961,1961,True
D3ZFX4,552,552,True
D3ZG07,80,80,True
D3ZG21,1970,1970,True
D3ZG27,338,338,True
D3ZG43,264,264,True
D3ZG44,409,419,False
D3ZG48,734,734,True
D3ZG57,434,434,True
D3ZG81,286,286,True
D3ZG83,942,940,False
D3ZG86,434,440,False
D3ZGA5,366,366,True
D3ZGB1,1548,1548,True
D3ZGB8,1183,1183,True
D3ZGD0,1497,1497,True
D3ZGE0,326,326,True
D3ZGJ1,631,659,False
D3ZGK0,570,567,False
D3ZGL1,648,648,True
D3ZGL5,312,312,True
D3ZGL9,318,318,True
D3ZGM3,1124,1124,True
D3ZGM7,483,483,True
D3ZGN2,593,593,True
D3ZGN7,1997,1997,True
D3ZGR6,681,681,True
D3ZGR7,173,173,True
D3ZGS5,1410,1410,True
D3ZGX1,1517,1517,True
D3ZGX8,1403,1403,True
D3ZH14,649,649,True
D3ZH28,1684,1684,True
D3ZH34,446,446,True
D3ZH40,841,841,True
D3ZH41,326,326,True
D3ZH46,1358,1350,False
D3ZH55,390,390,True
D3ZH75,257,257,True
D3ZH76,788,788,True
D3ZH78,455,455,True
D3ZHC3,1223,1223,True
D3ZHC6,181,181,True
D3ZHD6,887,887,True
D3ZHI6,113,113,True
D3ZHI9,429,429,True
D3ZHK4,1588,1588,True
D3ZHL1,520,520,True
D3ZHM7,761,761,True
D3ZHP7,472,472,True
D3ZHQ5,652,652,True
D3ZHQ8,528,541,False
D3ZHR1,333,346,False
D3ZHS3,447,447,True
D3ZHS5,421,421,True
D3ZHS6,727,727,True
D3ZHV0,418,418,True
D3ZHV9,651,651,True
D3ZHX3,199,199,True
D3ZHY6,874,914,False
D3ZHY9,801,801,True
D3ZHZ0,480,480,True
D3ZHZ3,855,886,False
D3ZI16,344,344,True
D3ZI35,1140,1140,True
D3ZI68,499,499,True
D3ZI76,801,801,True
D3ZIA9,521,521,True
D3ZIC2,676,676,True
D3ZIC4,993,993,True
D3ZIE3,601,601,True
D3ZIE4,830,830,True
D3ZIF1,165,165,True
D3ZIH4,431,431,True
D3ZIH5,481,481,True
D3ZII1,496,496,True
D3ZIJ7,457,457,True
D3ZIK0,618,618,True
D3ZIK8,1189,1189,True
D3ZIL9,876,876,True
D3ZIM5,560,560,True
D3ZIN4,317,317,True
D3ZIN7,177,177,True
D3ZIQ9,227,227,True
D3ZIV8,1276,1276,True
D3ZIW9,110,110,True
D3ZIX4,192,192,True
D3ZJ01,1218,1218,True
D3ZJ47,917,917,True
D3ZJ49,685,685,True
D3ZJ81,832,832,True
D3ZJ86,721,721,True
D3ZJ91,699,699,True
D3ZJ92,953,953,True
D3ZJA3,300,300,True
D3ZJB1,166,166,True
D3ZJD8,229,229,True
D3ZJF7,497,497,True
D3ZJG4,891,870,False
D3ZJG8,1262,1262,True
D3ZJH2,1068,1068,True
D3ZJK3,182,182,True
D3ZJM7,816,836,False
D3ZJP6,2060,2060,True
D3ZJR6,935,935,True
D3ZJT6,338,338,True
D3ZJU0,1826,1826,True
D3ZJV2,330,330,True
D3ZJY0,849,849,True
D3ZJY1,257,257,True
D3ZK09,735,735,True
D3ZK16,2220,2225,False
D3ZK25,275,275,True
D3ZK73,971,971,True
D3ZK93,322,322,True
D3ZKD3,395,395,True
D3ZKD8,170,170,True
D3ZKF3,957,957,True
D3ZKF8,495,495,True
D3ZKF9,319,319,True
D3ZKG7,1130,1130,True
D3ZKI5,2020,2020,True
D3ZKK3,703,786,False
D3ZKK5,664,664,True
D3ZKL3,721,721,True
D3ZKM9,990,990,True
D3ZKN0,539,538,False
D3ZKN4,797,797,True
D3ZKP1,508,508,True
D3ZKQ4,731,731,True
D3ZKW6,275,275,True
D3ZKX5,571,571,True
D3ZKX8,663,663,True
D3ZKY5,952,952,True
D3ZKY6,390,390,True
D3ZL01,312,312,True
D3ZL11,783,783,True
D3ZL45,332,332,True
D3ZL48,320,320,True
D3ZL57,816,816,True
D3ZL85,274,274,True
D3ZL86,2143,2143,True
D3ZL95,1235,1235,True
D3ZLB1,169,169,True
D3ZLD5,1447,1447,True
D3ZLD7,1150,1150,True
D3ZLG1,1202,1202,True
D3ZLH8,429,429,True
D3ZLI9,766,766,True
D3ZLP2,1640,1640,True
D3ZLQ1,998,998,True
D3ZLQ6,994,994,True
D3ZLR1,308,308,True
D3ZLT1,137,137,True
D3ZLT4,314,314,True
D3ZLT6,634,634,True
D3ZLU0,422,422,True
D3ZLU8,224,224,True
D3ZLV5,1402,1402,True
D3ZLX2,106,106,True
D3ZLX4,377,376,False
D3ZLZ9,671,671,True
D3ZM07,160,160,True
D3ZM19,420,420,True
D3ZM20,1689,1689,True
D3ZM22,514,514,True
D3ZM26,917,1050,False
D3ZM27,328,332,False
D3ZM38,1264,1264,True
D3ZM54,843,843,True
D3ZM60,1096,1096,True
D3ZM61,615,615,True
D3ZM82,469,469,True
D3ZM91,470,470,True
D3ZMA2,648,648,True
D3ZMB0,1880,1880,True
D3ZMB4,344,344,True
D3ZMD3,1199,1199,True
D3ZMD4,545,545,True
D3ZMG5,131,131,True
D3ZMH5,657,657,True
D3ZMJ7,2063,2063,True
D3ZMK6,518,518,True
D3ZMK9,1368,1368,True
D3ZML2,735,735,True
D3ZMM8,515,515,True
D3ZMP7,133,133,True
D3ZMS1,878,878,True
D3ZMS4,761,761,True
D3ZMS5,1714,1714,True
D3ZMS7,115,115,True
D3ZMW8,181,181,True
D3ZN21,659,659,True
D3ZN30,814,814,True
D3ZN42,254,254,True
D3ZN46,303,303,True
D3ZN47,534,444,False
D3ZN60,1211,1211,True
D3ZN76,2346,2346,True
D3ZN86,121,121,True
D3ZN95,2034,2034,True
D3ZN99,1560,1560,True
D3ZND0,720,720,True
D3ZNH2,546,546,True
D3ZNI3,1876,1876,True
D3ZNK1,311,311,True
D3ZNS7,961,961,True
D3ZNS8,546,546,True
D3ZNU1,1045,1045,True
D3ZNU3,1286,1286,True
D3ZNU4,532,532,True
D3ZNV5,775,775,True
D3ZNX2,2114,2114,True
D3ZNX9,239,239,True
D3ZNY3,415,415,True
D3ZNZ9,125,126,False
D3ZP45,708,708,True
D3ZP47,124,124,True
D3ZP87,355,355,True
D3ZP89,824,824,True
D3ZP96,905,905,True
D3ZPA1,778,778,True
D3ZPA4,313,313,True
D3ZPA8,749,749,True
D3ZPD0,676,676,True
D3ZPG2,359,359,True
D3ZPH2,1028,1028,True
D3ZPI4,410,410,True
D3ZPJ0,558,558,True
D3ZPJ8,670,670,True
