Q9HBQ8	Q9HBQ8
O35775	O35775
O35775	Q0VAF6
O35775	Q8VCK7
P54825	P54825
P54825	P56563
P54825	P20274
P54825	P55344
P0C7N0	P0C7N0
P0C7N0	Q9Y3V2
P0C7N0	Q8VIL2
O35394	O35394
O35394	Q9UI14
O35394	Q9Z0S9
Q5XIB9	Q5XIB9
Q5XIB9	Q96CG3
Q5XIB9	Q793I8
P63090	P63090
P63090	P63089
P63090	P21246
P63090	P21741
P63090	P12025
P63090	Q9R1S9
Q5XIP9	Q5XIP9
Q5XIP9	Q9BTV4
Q5XIP9	Q9DBS1
Q6EV70	Q6EV70
Q6EV70	Q9H488
Q6EV70	Q91ZW2
P40126-2	P40126-2
P40126-2	P29812
P40126-2	P40126
P40126-2	P07147
P40126-2	P17643
P40126-2	P11344
P40126-2	P14679
Q8TF66-2	Q8TF66-2
Q8TF66-2	Q8TF66
Q8TF66-2	Q80X72
Q8TF66-2	Q8R5M3
Q8TF66-2	O08770
Q8TF66-2	P40197
Q8TF66-2	O08742
Q8TF66-2	G3V881
Q8TF66-2	Q96FE5
Q8TF66-2	Q9D1T0
Q8TF66-2	Q7L985
Q8TF66-2	Q3URE9
Q8TF66-2	NP_001101396
Q8TF66-2	Q6UY18
Q8TF66-2	Q149C3
Q8TF66-2	P0C6S8
Q8TF66-2	Q6GQU6
Q8NHV4-3	Q8NHV4-3
Q8NHV4-3	P33215
Q8NHV4-3	Q8NHV4
Q8NHV4-3	NP_001100249
Q6UWU4-2	Q6UWU4-2
Q6UWU4-2	Q6UWU4
Q6UWU4-2	Q6P6G2
Q6UWU4-2	Q99KU6
Q99467	Q99467
Q99467	Q62192
Q5SVJ3	Q5SVJ3
Q5SVJ3	Q9DAA7
Q96M86	Q96M86
Q96M86	D3Z2X2
P52657	P52657
P52657	O08950
P52657	Q80ZM7
P01592	P01592
P01592	P01591
Q3MUY2	Q3MUY2
Q3MUY2	P0C1P0
Q3MUY2	A6JNZ4
Q9JHS3	Q9JHS3
Q9JHS3	D4A465
Q9JHS3	Q9Y2Q5
F8VQD1	F8VQD1
F8VQD1	Q86U86
F8VQD1	Q86U86-2
F8VQD1	D3ZT52
F8VQD1	Q8BSQ9
F8VQD1	Q86U86-8
F8VQD1	Q86U86-4
F8VQD1	Q86U86-9
Q07912-3	Q07912-3
Q07912-3	O54967-2
Q07912-3	O54967
Q07912-3	Q5U2X5
Q07912-3	Q07912
Q07912-3	Q9UJM3
Q07912-3	Q99JZ7
Q07912-3	P05432
Q07912-3	NP_001100482
Q07912-3	Q99ML2-2
Q07912-3	Q99ML2
Q07912-3	Q13470-2
Q07912-3	Q13470
XP_001063397	XP_001063397
XP_001063397	O88875
XP_001063397	O95971
XP_001063397	Q5T2V6
Q99720	Q99720
Q99720	O55242
Q99720	Q9R0C9
Q2EN81	Q2EN81
Q2EN81	Q06647
Q2EN81	Q9DB20
Q2EN81	P13621
Q2EN81	P48047
Q4V7C6	Q4V7C6
Q4V7C6	Q3THK7
Q4V7C6	P49915
XP_001003391	XP_001003391
XP_001003391	Q6P3A2
P86174	P86174
P86174	Q6ZU67-3
P86174	Q6ZU67
XP_001480424	XP_001480424
XP_001480424	P04646
XP_001480424	O55142
XP_001480424	P18077
Q80WA5	Q80WA5
Q80WA5	Q9JKZ2
Q80WA5	P53794
Q80WA5	P31639
Q80WA5	Q923I7
Q80WA5	P53792
Q80WA5	A0PJK1-4
Q80WA5	Q2M3M2-2
Q80WA5	Q5SWY8
Q80WA5	A0PJK1
Q80WA5	Q8VDT1
Q80WA5	Q2M3M2
Q80WA5	Q8WWX8
Q80WA5	Q9Z1F2
Q80WA5	Q8K0E3
Q80WA5	D3ZIS0
Q80WA5	Q9ET37
Q80WA5	Q9NY91
Q80WA5	Q8C3K6
Q80WA5	P13866
Q80WA5	P53790
Q80WA5	F1LQV2
Q80WA5	Q91ZP4
Q80WA5	Q3V0B7
D4A8W8	D4A8W8
D4A8W8	Q8CFK2
D4A8W8	Q92994
Q3U1V0	Q3U1V0
Q9D578	Q9D578
Q9D4N0	Q9D4N0
D3ZXM0	D3ZXM0
D3ZXM0	P50636
D3ZXM0	Q9NV58
D3ZXM0	A2A7Q9
D3ZXM0	Q6ZMZ0-3
D3ZXM0	Q6ZMZ0
D3ZXM0	Q6ZMZ0-4
D3ZXM0	Q6ZMZ0-2
B5DEL7	B5DEL7
B5DEL7	P60058
B5DEL7	P60059
B5DEL7	P60060
D4A514	D4A514
D4A514	O70162
D4A514	P28698
D4A514	Q8BIC7
D4A514	NP_001101533
D4A514	B0V2W4
D4A514	Q8BGS5
D4A514	P10073
D4A514	P17029
D4A514	Q8BGS3
D4A514	Q4KLI1
D4A514	Q642B9
D4A514	Q810A1
D4A514	P17022
D4A514	Q86W11
D4A514	Q8C9M8
D4A514	Q9NWS9
D4A514	Q8BSL0
D4A514	Q15776
D4A514	Q5FVP7
D4A514	Q9BRR0
D4A514	O14771
D4A514	P49910
D4A514	Q3UGD5
D4A514	NP_001099234
D4A514	B9EJW5
D4A514	Q15697
D4A514	Q15697-2
D4A514	Q8NBB4
Q9JI92	Q9JI92
Q9JI92	O08992
Q9JI92	Q4KLN0
Q9JI92	O00560-2
Q9JI92	Q99JZ0
Q9JI92	Q9H190
Q9JI92	O00560
A0A0U1RPR8	A0A0U1RPR8
A0A0U1RPR8	P51839
A0A0U1RPR8	P51842
A0A0U1RPR8	Q5SDA5
A0A0U1RPR8	P51841
A0A0U1RPR8	P52785
A0A0U1RPR8	Q02846
A0A0U1RPR8	P51840
A0A0U1RPR8	P16066
A0A0U1RPR8	P18910
A0A0U1RPR8	P18293
A0A0U1RPR8	P16067
A0A0U1RPR8	P20594
A0A0U1RPR8	P20594-2
A0A0U1RPR8	Q6VVW5
A0A0U1RPR8	Q6TL19
A0A0U1RPR8	P55205
P62919	P62919
P62919	P62918
P62919	P62917
D3ZSX0	D3ZSX0
D3ZSX0	Q80ZT1
Q6PDS3-3	Q6PDS3-3
Q6PDS3-3	Q6SZW1
Q6PDS3-3	Q6PDS3
Q6PDS3-3	D3ZUM2
Q6PDS3-3	Q6SZW1-2
Q63064	Q63064
Q63064	Q64389
B1WC78	B1WC78
B1WC78	Q5PSV4
B1WC78	Q3U1T3
B1WC78	Q9HCU9
B1WC78	Q99N20
B1WC78	Q5M7T3
XP_008771269	XP_008771269
XP_008771269	P79457
XP_008771269	O70546
XP_008771269	O14607-4
XP_008771269	O14607
XP_008771269	O14607-5
XP_008771269	O15550
O15085-2	O15085-2
O15085-2	O15085
O15085-2	Q61210-5
O15085-2	Q92888
O15085-2	Q61210
O15085-2	Q92888-3
O15085-2	Q92888-4
O15085-2	Q61210-2
O15085-2	Q9ES67
O15085-2	Q9Z1I6
O15085-2	Q68FM7
O15085-2	Q3U048
O15085-2	Q5BMA6
O15085-2	Q9NZN5-2
O15085-2	Q8R4H2
O15085-2	Q9NZN5
Q96T88-2	Q96T88-2
Q96T88-2	Q96T88
Q96T88-2	NP_001101055
Q96T88-2	Q7TMI3
Q96T88-2	Q96PU4
Q96T88-2	Q8VDF2
Q96T88-2	Q7TPK1
Q96T88-2	Q8VDF2-2
F1M654	F1M654
F1M654	B2RUZ4
F1M654	P0C8K7
Q9P0K7-2	Q9P0K7-2
Q9P0K7-2	Q9P0K7-4
Q9P0K7-2	Q9P0K7
Q9P0K7-2	Q5U312
Q9P0K7-2	Q9EP71
Q9P0K7-2	Q91ZU0
Q9P0K7-2	Q9H672
Q07866-9	Q07866-9
Q07866-9	Q9H0B6-2
Q07866-9	Q7TNF4
Q07866-9	Q07866-2
Q07866-9	Q07866-6
Q07866-9	Q07866-7
Q07866-9	Q07866-3
Q07866-9	P37285
Q07866-9	Q07866
Q07866-9	Q07866-4
Q07866-9	Q9H0B6
Q07866-9	B2GV74
Q07866-9	Q91YS4
Q07866-9	O88448
Q07866-9	Q7M6Z7
Q07866-9	O88447
Q07866-9	Q9NSK0-3
Q07866-9	Q9DBS5
Q07866-9	Q9NSK0
Q07866-9	Q5PQM2
Q07866-9	Q6P597-3
Q07866-9	Q68G30
Q07866-9	Q91W40
Q07866-9	Q6P597
Q07866-9	Q6P597-2
F1MMU4	F1MMU4
F1MMU4	Q80ZM5
F1MMU4	Q92522
F1MMU4	D3ZIX4
F1MMU4	M0R7B4
F1MMU4	P43277
F1MMU4	P16401
F1MMU4	P16402
F1MMU4	D3ZBN0
F1MMU4	P15865
F1MMU4	P02253
F1MMU4	P15864
F1MMU4	P43276
F1MMU4	P43274
F1MMU4	P10412
F1MMU4	P16403
F1MMU4	Q07133
F1MMU4	P06349
F1MMU4	P22492
F1MMU4	Q02539
F1MMU4	D4A3K5
F1MMU4	P43275
F1MSB5	F1MSB5
F1MSB5	Q99JX3
F1MSB5	Q9R064
F1MSB5	Q9H8Y8
F1MSB5	Q9H8Y8-2
F1MSB5	O35254
F1MSB5	Q91X51
F1MSB5	Q2YDP4
F1MSB5	Q9BQQ3
A0A075B6N2	A0A075B6N2
A0A075B6N2	A0A5B7
Q9UKX5-2	Q9UKX5-2
Q9UKX5-2	P61622
Q9UKX5-2	Q9UKX5
Q9UKX5-2	P17301
Q9UKX5-2	A0A0G2K470
Q9UKX5-2	Q62469
Q9UKX5-2	P18614
Q9UKX5-2	Q3V3R4
Q9UKX5-2	P56199
Q9UKX5-2	O75578
Q9UKX5-2	Q14BL5
Q8N6C5-4	Q8N6C5-4
Q8N6C5-4	Q7TQA1
Q8N6C5-4	Q8N6C5
Q8N6C5-4	Q925N6
Q8N6C5-4	Q9HCN6
Q8N6C5-4	P43630
Q8N6C5-4	P43628
Q8N6C5-4	Q14954
Q8N6C5-4	P43632
Q8N6C5-4	P43629
Q8N6C5-4	P43626
Q8N6C5-4	Q8N109
Q8N6C5-4	P43627
Q8N6C5-4	Q8NHK3
Q8N6C5-4	Q99706
Q8N6C5-4	Q14952
Q8N6C5-4	Q14943
Q8N6C5-4	Q8N743
Q8N6C5-4	Q14953
Q8N6C5-4	P43631
Q8N6C5-4	Q99706-3
Q8N6C5-4	XP_574346
Q8N6C5-4	B6A8R8
Q8N6C5-4	Q8IYS5-7
Q8N6C5-4	D3ZCA1
Q8N6C5-4	Q8IYS5-2
Q8N6C5-4	Q8IYS5
Q8N6C5-4	Q8VBT3
Q8N6C5-4	P0C191
Q8N6C5-4	Q9Z0H5
Q8N6C5-4	O76036
Q8N6C5-4	Q8C567
Q8N6C5-4	Q9EPH1
Q8N6C5-4	Q19LI2
Q8N6C5-4	P04217
Q8NFJ9-2	Q8NFJ9-2
Q8NFJ9-2	Q8NFJ9
Q8NFJ9-2	Q3V3N7
Q4KM32	Q4KM32
Q4KM32	Q96NY9
Q4KM32	Q91ZJ0
P82450	P82450
P82450	Q9HAT2
P82450	P70665
Q5I0J5	Q5I0J5
Q5I0J5	Q8VDV8
Q5I0J5	Q8WV92
P62950	P62950
P62950	P62952
P62950	P62951
Q9BV97-1	Q9BV97-1
Q9QZG1	Q9QZG1
Q9QZG1	A1A5C7
Q9QZG1	Q3UHH2
Q9QZG1	Q8WUG5
Q9QZG1	Q9D9E0
Q9QZG1	Q8WUG5-2
Q9QZG1	Q8WUG5-3
Q9QZG1	Q9P290
Q9QZG1	XP_851018
Q9QZG1	A6NKX4
Q924V4	Q924V4
Q924V4	Q8BPX9
Q924V4	Q8IY34
Q924V4	O09014
Q924V4	Q8N697
Q924V4	Q91W98
Q5U2P0	Q5U2P0
Q5U2P0	Q8TF46
Q5U2P0	Q8C0S1
Q5U2P0	Q8IYB7
Q5U2P0	D3ZIL9
Q5U2P0	Q8CI75
Q5U2P0	Q9CSH3
Q5U2P0	BAC98069
Q5U2P0	B2RYL7
Q5U2P0	Q9Y2L1-2
Q5U2P0	Q9Y2L1
Q9EQS5	Q9EQS5
Q9EQS5	O75845
Q9EQS5	O88822
D3ZAT9	D3ZAT9
D3ZAT9	Q3UMF9
D3ZAT9	Q5TGI0
Q6P4R8-2	Q6P4R8-2
Q6P4R8-2	Q6P4R8
Q6P4R8-2	D4A421
Q6P4R8-2	Q6PIJ4
Q8N5Y8-3	Q8N5Y8-3
Q8N5Y8-3	Q5U2Q4
Q8N5Y8-3	Q8N5Y8
Q8N5Y8-3	Q7TMM8
Q8NBI5-2	Q8NBI5-2
Q8NBI5-2	Q8NBI5
Q8NBI5-2	NP_001101213
Q8NBI5-2	A2AVZ9
P29218-3	P29218-3
P29218-3	O14732
P29218-3	Q91UZ5
P29218-3	P97697
P29218-3	Q8CIN7
P29218-3	P29218
P29218-3	O55023
F6Y6X8	F6Y6X8
F6Y6X8	P06332
F6Y6X8	P01730
F6Y6X8	B0AZV7
F6Y6X8	P05540
Q8N2G4-2	Q8N2G4-2
Q8N2G4-2	Q8N2G4
Q8N2G4-2	Q66H42
Q8N2G4-2	Q8BLC3
Q9UI26-2	Q9UI26-2
Q9UI26-2	Q8K2V6
Q9UI26-2	Q9UI26
Q9UI26-2	XP_038959425
Q9H974-4	Q9H974-4
Q9H974-4	Q9H974
Q9H974-4	B8ZXI1
Q9H974-4	NP_001292082
XP_038943054	XP_038943054
XP_038943054	Q969X5
XP_038943054	Q9DC16
D4A932	D4A932
D4A932	Q80TQ5
D4A932	Q8IWE5
B4F792	B4F792
B4F792	Q86VK4-3
B4F792	Q86VK4
B4F792	Q8BKX7
B1WBR6	B1WBR6
B1WBR6	A0AVI4
B1WBR6	Q8K304
M0R9J6	M0R9J6
M0R9J6	Q3KRA6
M0R9J6	Q9CRW3
D3ZVP6	D3ZVP6
D3ZVP6	Q8CEC6
D3ZVP6	Q96BP3
D3ZVP6	Q9D0W5
D3ZVP6	Q9Y3C6
D3ZVP6	Q4KLI4
D3ZVP6	Q9D6L8
D3ZVP6	Q812D3
D3ZVP6	Q9H2H8
P57776-3	P57776-3
P57776-3	P57776-2
P57776-3	Q91VK2
P57776-3	P53787
P57776-3	P57776
P57776-3	Q68FR9
P57776-3	P29692
P57776-3	P29692-2
P57776-3	P29692-4
P57776-3	P29692-3
P57776-3	Q68FR9-2
P57776-3	A5D989
P57776-3	Q9BW34
P57776-3	Q658K8
P57776-3	P34826
P57776-3	O70251
P57776-3	P24534
P57776-3	B5DEN5
Q9NV79	Q9NV79
Q9NV79	D3ZY20
Q9NV79	Q96MG8
Q9NV79	Q8BHD8
Q9NV79	Q9NV79-2
Q9NV79	P59913
Q9NV79	Q9NV79-3
Q9NV79	D4A629
Q9ES34	Q9ES34
Q9ES34	Q7Z3V4
Q9NQR1	Q9NQR1
Q9NQR1	Q2YDW7
P56960	P56960
P56960	Q01780
P56960	D4A1X2
Q14699	Q14699
Q14699	Q6A0D4
Q14699	G3V7I2
Q14699	Q52LD8
Q14699	Q8CHX7
Q14699	D3ZII1
P37268	P37268
P37268	P53798
P37268	Q02769
Q9CPU0	Q9CPU0
Q9CPU0	Q04760
Q9CPU0	Q6P7Q4
Q9CPU0	Q04760-2
Q14191	Q14191
Q14191	O09053
Q14191	F1LTH9
Q14191	P46063
Q14191	Q6AYJ1
Q14191	Q9Z129
Q92966	Q92966
Q92966	Q9D2C9
Q92966	Q5BK68
Q8BGN6	Q8BGN6
Q8BGN6	Q9BZD6
Q8BGN6	D3ZZA9
Q99471	Q99471
Q99471	Q9WU28
Q99471	B5DFN4
Q5XI14	Q5XI14
Q5XI14	E9Q956
Q5XI14	Q4G0Z9
Q99698	Q99698
Q99698	Q9Z2X9
Q99698	P97412
Q8IYW2	Q8IYW2
Q8IYW2	Q8IYW2-2
Q8IYW2	XP_574582
Q8IYW2	D3Z8S9
Q8IYW2	Q8BZQ3
Q60847	Q60847
Q60847	XP_243912
Q60847	Q99715
Q60847	Q80X19
Q60847	Q05707
Q60847	D3ZZT9
Q60847	Q05707-2
Q8NEM0	Q8NEM0
Q8NEM0	Q8NEM0-3
Q8NEM0	Q8NEM0-2
Q8NEM0	Q7TT79
Q8NEM0	D3ZJM7
Q9BRK5	Q9BRK5
Q9BRK5	Q91ZS3
Q9BRK5	Q9BRK5-6
Q9BRK5	Q61112
Q9Y6L7	Q9Y6L7
Q9Y6L7	P98063
Q9Y6L7	P13497-6
Q9Y6L7	P13497
Q9Y6L7	Q9WVM6
Q9Y6L7	F1M798
Q9Y6L7	O43897
Q9Y6L7	Q62381
Q9Y6L7	Q8K480
Q9Y6L7	Q9BY79
Q9D005	Q9D005
Q9WVL7	Q9WVL7
Q9WVL7	P18340
Q9WVL7	Q07325
Q9WVL7	P19875
Q9WVL7	P12850
Q9WVL7	P14095
Q9WVL7	P30348
Q9WVL7	P09341
Q9WVL7	Q6W5C0
Q9WVL7	Q10746
Q9WVL7	P19876
Q9WVL7	P06765
Q9WVL7	Q9Z126
Q9WVL7	P10145
Q9WVL7	P50228
Q9WVL7	P97885
Q9WVL7	P42830
Q9WVL7	P80162
Q9WVL7	P02775
Q9WVL7	P10720
Q9WVL7	P02776
Q9WVL7	P10889
Q5T2S8	Q5T2S8
Q5T2S8	B2RY50
Q5T2S8	D3ZXG2
Q5T2S8	Q5T2S8-2
Q9P2E8	Q9P2E8
Q9P2E8	Q80TE3
Q9P2E8	A6NNE9
Q9P2E8	A6P320
Q9P2E8	Q8CBH7
Q9P2E8	Q3TZ87
Q9P2E8	Q86YJ5
Q99L47	Q99L47
Q99L47	P50502
Q99L47	Q8IZP2
Q99L47	P50503
Q9CQL6	Q9CQL6
Q9CQL6	D3ZE10
Q9CQL6	Q9NZE8
Q8WXG9	Q8WXG9
Q8WXG9	Q8VHN7-2
Q8WXG9	Q8VHN7
Q8WXG9	XP_342370
Q9CPV0	Q9CPV0
Q9CPV0	D3ZFW5
Q9CPV0	Q6UX40
D3Z8L5	D3Z8L5
D3Z8L5	Q14671-4
D3Z8L5	Q14671-3
D3Z8L5	Q80U78
D3Z8L5	Q14671-2
D3Z8L5	Q80U58
D3Z8L5	Q8TB72
D3Z8L5	Q80U58-2
D3Z8L5	Q8TB72-2
D3Z8L5	D3ZQL8
D3Z8L5	Q8TB72-3
D3Z8L5	Q8TB72-4
D3Z8L5	Q14671
O75223	O75223
O75223	O75223-2
O75223	O75223-3
O75223	O75223-4
O75223	D3ZPV8
O75223	Q9D7X8
Q92918	Q92918
Q92918	D3Z8I4
Q92918	P70218
Q92918	Q63562
Q92918	Q07174
Q92918	P41279
P15991	P15991
P15991	P42929
P15991	P42930
P15991	P04792
P15991	P14602
P15991	Q5S1U1
P15991	Q3T149
P15991	Q00649
P15991	P24622
P15991	P02489
P15991	P24623
P15991	P02470
P15991	P02493
P15991	P41316
P15991	P23928
P15991	P02511
P15991	P23927
P15991	Q7M2W6
P15991	P02510
P15991	F1RM62
P15991	Q5EBG6
P15991	P97541
P15991	O14558
P15991	Q9EPX0
P15991	Q9JK92
P15991	Q9UJY1
P15991	O35878
P15991	Q99PR8
P15991	Q16082
Q92793	Q92793
Q92793	Q6JHU9
Q92793	P45481
Q92793	Q92793-2
Q92793	Q09472
Q92793	XP_001076610
Q92793	B2RWS6
Q96HR8	Q96HR8
Q96HR8	Q3UMQ8
Q96HR8	Q96HR8-2
Q96HR8	Q52KK4
Q9ERA6	Q9ERA6
Q9ERA6	Q9UBB9
Q9ERA6	Q5U2Y6
Q9UQ35	Q9UQ35
Q9UQ35	Q9UQ35-2
Q9UQ35	NP_001264083
Q9UQ35	Q8BTI8
Q9UQ35	Q8BTI8-2
Q9UQ35	Q8BTI8-3
Q9UQ35	F1MI03
Q9UQ35	Q80WV7
Q9UQ35	A6NNA2
Q9UQ35	D3ZQH1
Q9EPQ8	Q9EPQ8
Q9EPQ8	Q9UGU0-2
Q9EPQ8	Q9UGU0
Q9EPQ8	D3ZG21
Q9EPQ8	E1B8T3
Q9EPQ8	Q3UT76
Q9UMF0	Q9UMF0
Q9UMF0	Q60625
Q9UMF0	D4A435
Q9UMF0	P32942
Q9UMF0	Q00238
Q9UMF0	P13597
Q9UMF0	NP_083743
Q9UMF0	P05362
Q9UMF0	P35330
Q9UMF0	P13598
Q9UMF0	Q9ERM2
P14148	P14148
P14148	P05426
P14148	O95036
P14148	P18124
P14148	NP_001386263
P14148	Q9D8M4
P14148	Q6DKI1
Q8CGN4	Q8CGN4
Q8CGN4	Q8CGN4-4
Q8CGN4	D4A2J9
Q8CGN4	Q8CGN4-2
Q8CGN4	Q8CGN4-3
Q8CGN4	Q6W2J9
Q8CGN4	Q6W2J9-2
P97379	P97379
P97379	Q6AY21
P97379	P97379-2
P97379	Q9UN86-2
P97379	Q9UN86
P97379	P97855
P97379	D3ZYS7
P97379	Q13283
Q9C0G0	Q9C0G0
Q9C0G0	Q9C0G0-2
Q9C0G0	G3UVV3
Q3UNZ8	Q3UNZ8
Q3UNZ8	B0BNC9
Q3UNZ8	P47199
Q3UNZ8	Q6AYT0
Q3UNZ8	Q08257
Q3UNZ8	Q08257-3
Q0VBM2	Q0VBM2
Q0VBM2	Q5T0W9
Q0VBM2	D3ZF70
Q0VBM2	Q8K2P2
Q0VBM2	Q86UY5
Q0VBM2	Q86UY5-3
Q0VBM2	Q86UY5-2
Q60991	Q60991
Q60991	O75881
Q60991	Q63688
Q60991	O88962
Q60991	Q9WVT5
Q60991	Q9UNU6
Q60991	P22680
Q60991	Q64505
Q60991	P18125
Q60991	O35074
Q60991	Q16647
Q60991	Q62969
Q9HCE5	Q9HCE5
Q9HCE5	Q3UIK4
Q9HCE5	B2RYI4
Q8CAE2	Q8CAE2
Q8CAE2	Q5T8I9
Q8CAE2	Q32PY6
Q3UME2	Q3UME2
Q3UME2	Q24JQ0
Q5QJ38	Q5QJ38
Q5QJ38	Q9D3P1
D3ZZS8	D3ZZS8
D3ZZS8	P21281
D3ZZS8	P62814
D3ZZS8	P15313
D3ZZS8	P62815
D3ZZS8	Q91YH6
Q8C4A5	Q8C4A5
Q8C4A5	XP_226128
Q8C4A5	Q9C0F0
Q8C4A5	Q8IXJ9
Q8C4A5	P59598
Q8C4A5	XP_002726316
Q8C4A5	Q76L83
Q8C4A5	Q76L83-2
Q8C4A5	NP_001101481
Q8C4A5	Q8BZ32
Q7RTW8	Q7RTW8
Q7RTW8	Q8K561
Q7RTW8	XP_001079392
D3Z937	D3Z937
D3Z937	Q9NP66
D3Z937	Q9DC33
D3Z937	D4A586
D3Z937	Q9P0W2
D3Z937	Q9Z104
Q9BYB4	Q9BYB4
Q9BYB4	Q9EQ15
Q9BYB4	D4A2F0
Q9BYB4	F8WH35
Q6JHY2	Q6JHY2
Q6JHY2	Q6JHY3
O75934	O75934
O75934	B5DFM8
O75934	Q9D287
Q8WXI7	Q8WXI7
Q8WXI7	XP_002727050
Q8TCG5	Q8TCG5
Q8TCG5	F1LN46
Q8TCG5	Q8BGD5
Q8TCG5	P32198
Q8TCG5	P97742
Q8TCG5	P50416
Q8TCG5	Q63704
Q8TCG5	Q924X2
Q8TCG5	Q92523
Q8TCG5	Q92523-4
Q2TB18	Q2TB18
Q2TB18	Q5XHY6
Q2TB18	Q8BIR2
D3ZS29	D3ZS29
D3ZS29	Q9H9S0
D3ZS29	Q8N7R0
D3ZS29	Q6NSW7
D3ZS29	Q80Z64
D3ZG43	D3ZG43
D3ZG43	Q9DCT2
D3ZG43	O75489
Q3V2D2	Q3V2D2
Q3V2D2	Q6UWT4
Q8N6N6	Q8N6N6
Q8N6N6	Q9DBW3
Q8N6N6	D4A230
Q9DAA4	Q9DAA4
Q9DAA4	A4D1T9
D4A7J4	D4A7J4
D4A7J4	Q9Y3C7
D4A7J4	Q9CXU1
Q569A2	Q569A2
Q569A2	O95859
Q569A2	Q8BKT6
Q569A2	Q66H06
Q569A2	O60637-2
Q569A2	O60637
Q569A2	Q9QY33
Q9BV20	Q9BV20
Q9BV20	Q9CQT1
Q9BV20	Q5HZE4
Q810N9	Q810N9
Q810N9	Q6AXT4
Q810N9	P0C7W6
Q9Y6G3	Q9Y6G3
Q9Y6G3	Q9CPV3
Q9Y6G3	P0C2B9
Q96MD2	Q96MD2
Q96MD2	Q6P1I3
Q8BHB7	Q8BHB7
Q8BHB7	Q6P387
Q8BHB7	Q6P387-2
P04563	P04563
P04563	P48757
P04563	P01350
P10148	P10148
P10148	P13500
P10148	P14844
P10148	Q62401
P10148	D4ABS1
P10148	Q03366
P10148	Q9QXY8
P10148	P80098
P10148	P97545
P10148	P48298
P10148	P51671
P10148	O89093
P10148	P78556
P10148	P97884
P10148	Q9JKC0
P10148	O00175
P10148	O15467
P10148	Q16627-2
P10148	Q16627
P10148	P50231
P10148	P13501
P10148	P30882
P10148	O00626
P10148	P55774
P10148	O88430
Q99437	Q99437
Q99437	Q91V37
Q99437	P63082
Q99437	P63081
Q99437	P27449
Q6ISU1	Q6ISU1
Q6ISU1	P0C6B3
Q6ISU1	P0C6B2
Q07326	Q07326
Q07326	O09101
Q9NP84	Q9NP84
Q9NP84	Q9CR75
Q9NP84	Q80XX9
Q9NWF9-1	Q9NWF9-1
Q9NWF9-1	P58283
Q9NWF9-1	Q9NWF9
Q9NWF9-1	Q6NUR6
Q9NWF9-1	D3ZU60
P25031	P25031
P25031	P42854
P25031	O09049
P25031	Q6UW15
P25031	P35230
P25031	Q06141
P25031	O09037
P25031	P35231
P25031	Q08731
P25031	P05451
P25031	P43137
P25031	P10758
P25031	P48304
P25031	Q9BYZ8
P25031	Q68AX7
P25031	Q9D8G5
A0A0C5B5G6	A0A0C5B5G6
Q9Y5V3-2	Q9Y5V3-2
Q9Y5V3-2	Q9ES73
Q9Y5V3-2	Q9QYH6
Q9Y5V3-2	Q9Y5V3
Q9Y5V3-2	Q96JG8-4
Q9Y5V3-2	Q96JG8
E1BHM5	E1BHM5
E1BHM5	B2RY56
E1BHM5	P49756
E1BHM5	XP_001079014
E1BHM5	P49756-2
E1BHM5	D3Z8R4
E1BDW9	E1BDW9
E1BDW9	O54921
E1BDW9	Q9D4H1
E1BDW9	Q96KP1
Q9ULG6-5	Q9ULG6-5
Q9ULG6-5	Q9ULG6-3
Q9ULG6-5	D4AE99
Q9ULG6-5	Q9ULG6
Q9ULG6-5	Q640L3
Q9BQS8-4	Q9BQS8-4
Q9BQS8-4	Q9BQS8
Q9BQS8-4	D3Z9D2
Q9BQS8-4	Q8VDC1
Q9NR82-6	Q9NR82-6
Q9NR82-6	G3UYG5
Q9NR82-6	Q9NR82
Q9NR82-6	Q9JK45
Q9NR82-6	Q9NR82-3
Q9NR82-6	O88944
Q9NR82-6	O88944-2
Q9NR82-6	O43525
Q9NR82-6	Q8K3F6
Q9NR82-6	Q14B66
Q9NR82-6	Q9JK97
Q9NR82-6	P56696
Q9NR82-6	XP_001071249
Q9NR82-6	Q9JK96
Q9NR82-6	O43526
Q9NR82-6	Q9Z351-12
Q9NR82-6	O43526-4
Q9NR82-6	O43526-3
Q9NR82-6	Q9Z351-3
Q9NR82-6	O88943
Q9NR82-6	Q9Z351
Q9NR82-6	P51787
Q9NR82-6	Q9Z0N7
Q9NR82-6	P97414
P06730-2	P06730-2
P06730-2	P63074
P06730-2	P63073
P06730-2	P06730
P06730-2	Q3UTA9
P06730-2	A6NMX2
P06730-2	O60573
P06730-2	Q0P688
P06730-2	Q8BMB3
P06730-2	D4A174
P06730-2	O60573-2
Q86VR7-2	Q86VR7-2
Q86VR7-2	Q86VR7
Q86VR7-2	D3YZF7
P0C172	P0C172
P0C172	Q96A98
P0C172	Q91W27
P43251-2	P43251-2
P43251-2	Q5FVF9
P43251-2	P43251
P43251-2	Q8CIF4
P43251-2	O95498
P43251-2	D4A183
P43251-2	Q9QZ25
P43251-2	O95497
P43251-2	Q9Z0K8
P43251-2	Q4KLZ0
Q6V0K7	Q6V0K7
Q6V0K7	Q8WWZ8
Q6V0K7	Q8R4V5
Q5PT56	Q5PT56
Q5PT56	Q3UEZ8
Q5PT56	Q96EP9
Q5PT56	P26435
Q5PT56	O35940
Q5PT56	O08705
